OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-08-01,11,0,2024-08-01T17:00:00-00:00,2024-08-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1681.9961,ACTUAL,1
2024-08-01,24,0,2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.28228,ACTUAL,1
2024-08-01,10,0,2024-08-01T16:00:00-00:00,2024-08-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1631.3402,ACTUAL,1
2024-08-01,15,0,2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1684.92749,ACTUAL,1
2024-08-01,9,0,2024-08-01T15:00:00-00:00,2024-08-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1487.10362,ACTUAL,1
2024-08-01,20,0,2024-08-02T02:00:00-00:00,2024-08-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,219.61303,ACTUAL,1
2024-08-01,8,0,2024-08-01T14:00:00-00:00,2024-08-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,923.50117,ACTUAL,1
2024-08-01,12,0,2024-08-01T18:00:00-00:00,2024-08-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1671.30813,ACTUAL,1
2024-08-01,7,0,2024-08-01T13:00:00-00:00,2024-08-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,154.98474,ACTUAL,1
2024-08-01,19,0,2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,931.38896,ACTUAL,1
2024-08-01,6,0,2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,44.80004,ACTUAL,1
2024-08-01,14,0,2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1682.43661,ACTUAL,1
2024-08-01,5,0,2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,44.77934,ACTUAL,1
2024-08-01,18,0,2024-08-02T00:00:00-00:00,2024-08-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1372.77249,ACTUAL,1
2024-08-01,4,0,2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,44.77122,ACTUAL,1
2024-08-01,23,0,2024-08-02T05:00:00-00:00,2024-08-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.25635,ACTUAL,1
