OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-06-01,11,0,2024-06-01T17:00:00-00:00,2024-06-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1300.53492,ACTUAL,1
2024-06-01,24,0,2024-06-02T06:00:00-00:00,2024-06-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,26.86749,ACTUAL,1
2024-06-01,10,0,2024-06-01T16:00:00-00:00,2024-06-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1009.21716,ACTUAL,1
2024-06-01,15,0,2024-06-01T21:00:00-00:00,2024-06-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1226.13243,ACTUAL,1
2024-06-01,9,0,2024-06-01T15:00:00-00:00,2024-06-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1062.80137,ACTUAL,1
2024-06-01,20,0,2024-06-02T02:00:00-00:00,2024-06-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,275.24269,ACTUAL,1
2024-06-01,8,0,2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,861.46499,ACTUAL,1
2024-06-01,12,0,2024-06-01T18:00:00-00:00,2024-06-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1409.49369,ACTUAL,1
2024-06-01,7,0,2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,365.96136,ACTUAL,1
2024-06-01,19,0,2024-06-02T01:00:00-00:00,2024-06-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,876.74546,ACTUAL,1
2024-06-01,6,0,2024-06-01T12:00:00-00:00,2024-06-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,26.28813,ACTUAL,1
2024-06-01,14,0,2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1325.92368,ACTUAL,1
2024-06-01,5,0,2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,23.80305,ACTUAL,1
2024-06-01,18,0,2024-06-02T00:00:00-00:00,2024-06-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,788.35736,ACTUAL,1
2024-06-01,4,0,2024-06-01T10:00:00-00:00,2024-06-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,23.80867,ACTUAL,1
2024-06-01,23,0,2024-06-02T05:00:00-00:00,2024-06-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,26.80418,ACTUAL,1
2024-06-01,3,0,2024-06-01T09:00:00-00:00,2024-06-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,23.90257,ACTUAL,1
2024-06-01,17,0,2024-06-01T23:00:00-00:00,2024-06-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,915.3842,ACTUAL,1
