OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-09-01,11,0,2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1727.96995,ACTUAL,1
2024-09-01,24,0,2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.99364,ACTUAL,1
2024-09-01,10,0,2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1659.51398,ACTUAL,1
2024-09-01,15,0,2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1704.7485,ACTUAL,1
2024-09-01,9,0,2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1426.6796,ACTUAL,1
2024-09-01,20,0,2024-09-02T02:00:00-00:00,2024-09-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,23.51498,ACTUAL,1
2024-09-01,8,0,2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,581.87556,ACTUAL,1
2024-09-01,12,0,2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1721.95205,ACTUAL,1
2024-09-01,7,0,2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,17.69497,ACTUAL,1
2024-09-01,19,0,2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,536.91858,ACTUAL,1
2024-09-01,6,0,2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.84426,ACTUAL,1
2024-09-01,14,0,2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1696.16483,ACTUAL,1
2024-09-01,5,0,2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.77759,ACTUAL,1
2024-09-01,18,0,2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1379.24516,ACTUAL,1
2024-09-01,4,0,2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.76208,ACTUAL,1
2024-09-01,23,0,2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.07463,ACTUAL,1
2024-09-01,3,0,2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.70332,ACTUAL,1
2024-09-01,17,0,2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1636.27771,ACTUAL,1
2024-09-01,2,0,2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.84644,ACTUAL,1
2024-09-01,13,0,2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1702.3156,ACTUAL,1
2024-09-01,1,0,2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.8516,ACTUAL,1
2024-09-01,16,0,2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1690.34981,ACTUAL,1
2024-09-01,22,0,2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.41911,ACTUAL,1
2024-09-01,21,0,2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.51393,ACTUAL,1
2024-09-01,10,0,2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1079.08232,ACTUAL,2
2024-09-01,9,0,2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1034.13241,ACTUAL,2
2024-09-01,8,0,2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1069.60222,ACTUAL,2
2024-09-01,7,0,2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1094.3233,ACTUAL,2
2024-09-01,6,0,2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1072.61012,ACTUAL,2
2024-09-01,5,0,2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1095.80827,ACTUAL,2
2024-09-01,4,0,2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1113.49012,ACTUAL,2
2024-09-01,3,0,2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1118.94724,ACTUAL,2
2024-09-01,2,0,2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1129.15529,ACTUAL,2
2024-09-01,1,0,2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1143.71037,ACTUAL,2
2024-09-01,22,0,2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1091.32654,ACTUAL,2
2024-09-01,21,0,2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1125.31785,ACTUAL,2
2024-09-01,20,0,2024-09-02T02:00:00-00:00,2024-09-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1074.92271,ACTUAL,2
2024-09-01,19,0,2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1014.06976,ACTUAL,2
2024-09-01,18,0,2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,967.87796,ACTUAL,2
2024-09-01,17,0,2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,995.82278,ACTUAL,2
2024-09-01,16,0,2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,957.0321,ACTUAL,2
2024-09-01,15,0,2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,804.48303,ACTUAL,2
2024-09-01,14,0,2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,733.32353,ACTUAL,2
2024-09-01,13,0,2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,711.28515,ACTUAL,2
2024-09-01,12,0,2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,782.34635,ACTUAL,2
2024-09-01,24,0,2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1074.15956,ACTUAL,2
2024-09-01,11,0,2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,994.42763,ACTUAL,2
2024-09-01,23,0,2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1040.63877,ACTUAL,2
2024-09-01,22,0,2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-25.52115,ACTUAL,3
