OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-10-01,11,0,2024-10-01T17:00:00-00:00,2024-10-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1623.75034,ACTUAL,1
2024-10-01,24,0,2024-10-02T06:00:00-00:00,2024-10-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.66091,ACTUAL,1
2024-10-01,10,0,2024-10-01T16:00:00-00:00,2024-10-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1624.96445,ACTUAL,1
2024-10-01,15,0,2024-10-01T21:00:00-00:00,2024-10-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1608.83005,ACTUAL,1
2024-10-01,9,0,2024-10-01T15:00:00-00:00,2024-10-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1210.55515,ACTUAL,1
2024-10-01,20,0,2024-10-02T02:00:00-00:00,2024-10-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-0.44933,ACTUAL,1
2024-10-01,8,0,2024-10-01T14:00:00-00:00,2024-10-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,300.33285,ACTUAL,1
2024-10-01,12,0,2024-10-01T18:00:00-00:00,2024-10-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1607.80112,ACTUAL,1
2024-10-01,7,0,2024-10-01T13:00:00-00:00,2024-10-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,60.75827,ACTUAL,1
2024-10-01,19,0,2024-10-02T01:00:00-00:00,2024-10-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,70.46944,ACTUAL,1
2024-10-01,6,0,2024-10-01T12:00:00-00:00,2024-10-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,60.50631,ACTUAL,1
2024-10-01,14,0,2024-10-01T20:00:00-00:00,2024-10-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1590.7387,ACTUAL,1
2024-10-01,5,0,2024-10-01T11:00:00-00:00,2024-10-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,60.42659,ACTUAL,1
2024-10-01,18,0,2024-10-02T00:00:00-00:00,2024-10-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,834.5899,ACTUAL,1
2024-10-01,4,0,2024-10-01T10:00:00-00:00,2024-10-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,60.4041,ACTUAL,1
