OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-11-01,11,0,2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1486.58373,ACTUAL,1
2024-11-01,24,0,2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,235.41163,ACTUAL,1
2024-11-01,10,0,2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1446.26434,ACTUAL,1
2024-11-01,15,0,2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1247.16383,ACTUAL,1
2024-11-01,9,0,2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,691.41714,ACTUAL,1
2024-11-01,20,0,2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.26943,ACTUAL,1
2024-11-01,8,0,2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,25.23439,ACTUAL,1
2024-11-01,12,0,2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1422.36554,ACTUAL,1
2024-11-01,7,0,2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.18057,ACTUAL,1
2024-11-01,19,0,2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.90793,ACTUAL,1
