OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-04-01,23,0,2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,303.67742,ACTUAL,2
2023-04-01,22,0,2023-04-02T04:00:00-00:00,2023-04-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,370.75037,ACTUAL,2
2023-04-01,21,0,2023-04-02T03:00:00-00:00,2023-04-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,382.03937,ACTUAL,2
2023-04-01,20,0,2023-04-02T02:00:00-00:00,2023-04-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,387.96958,ACTUAL,2
2023-04-01,19,0,2023-04-02T01:00:00-00:00,2023-04-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,395.20922,ACTUAL,2
2023-04-01,18,0,2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,316.86515,ACTUAL,2
2023-04-01,17,0,2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,187.37001,ACTUAL,2
2023-04-01,16,0,2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,156.92861,ACTUAL,2
2023-04-01,15,0,2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,131.59646,ACTUAL,2
2023-04-01,13,0,2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,165.4879,ACTUAL,2
2023-04-01,14,0,2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,133.49029,ACTUAL,2
2023-04-01,13,0,2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,5148.82661,ACTUAL,3
2023-04-01,15,0,2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4137.15387,ACTUAL,3
2023-04-01,12,0,2023-04-01T18:00:00-00:00,2023-04-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,5513.38608,ACTUAL,3
2023-04-01,19,0,2023-04-02T01:00:00-00:00,2023-04-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1623.24945,ACTUAL,3
2023-04-01,11,0,2023-04-01T17:00:00-00:00,2023-04-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6401.27424,ACTUAL,3
2023-04-01,24,0,2023-04-02T06:00:00-00:00,2023-04-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.52028,ACTUAL,3
2023-04-01,10,0,2023-04-01T16:00:00-00:00,2023-04-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6812.77884,ACTUAL,3
2023-04-01,16,0,2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4303.12487,ACTUAL,3
2023-04-01,9,0,2023-04-01T15:00:00-00:00,2023-04-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6652.42386,ACTUAL,3
2023-04-01,23,0,2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.24437,ACTUAL,3
2023-04-01,8,0,2023-04-01T14:00:00-00:00,2023-04-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2906.0833,ACTUAL,3
2023-04-01,18,0,2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3815.92114,ACTUAL,3
2023-04-01,7,0,2023-04-01T13:00:00-00:00,2023-04-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,93.93738,ACTUAL,3
2023-04-01,22,0,2023-04-02T04:00:00-00:00,2023-04-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.85759,ACTUAL,3
2023-04-01,6,0,2023-04-01T12:00:00-00:00,2023-04-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.00711,ACTUAL,3
2023-04-01,14,0,2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4997.33624,ACTUAL,3
2023-04-01,5,0,2023-04-01T11:00:00-00:00,2023-04-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.45332,ACTUAL,3
2023-04-01,21,0,2023-04-02T03:00:00-00:00,2023-04-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.99858,ACTUAL,3
2023-04-01,4,0,2023-04-01T10:00:00-00:00,2023-04-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.07336,ACTUAL,3
2023-04-01,17,0,2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4226.53178,ACTUAL,3
2023-04-01,3,0,2023-04-01T09:00:00-00:00,2023-04-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-35.8997,ACTUAL,3
2023-04-01,20,0,2023-04-02T02:00:00-00:00,2023-04-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2.81902,ACTUAL,3
2023-04-01,2,0,2023-04-01T08:00:00-00:00,2023-04-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-35.70989,ACTUAL,3
2023-04-01,1,0,2023-04-01T07:00:00-00:00,2023-04-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-35.81697,ACTUAL,3
2023-04-01,12,0,2023-04-01T18:00:00-00:00,2023-04-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,50.68483,ACTUAL,4
2023-04-01,11,0,2023-04-01T17:00:00-00:00,2023-04-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-5.61506,ACTUAL,4
2023-04-01,10,0,2023-04-01T16:00:00-00:00,2023-04-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,172.37189,ACTUAL,4
2023-04-01,9,0,2023-04-01T15:00:00-00:00,2023-04-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,721.90397,ACTUAL,4
2023-04-01,8,0,2023-04-01T14:00:00-00:00,2023-04-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1379.51142,ACTUAL,4
2023-04-01,7,0,2023-04-01T13:00:00-00:00,2023-04-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1450.09945,ACTUAL,4
2023-04-01,6,0,2023-04-01T12:00:00-00:00,2023-04-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,396.21017,ACTUAL,4
2023-04-01,5,0,2023-04-01T11:00:00-00:00,2023-04-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,380.06362,ACTUAL,4
2023-04-01,4,0,2023-04-01T10:00:00-00:00,2023-04-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,317.68415,ACTUAL,4
2023-04-01,3,0,2023-04-01T09:00:00-00:00,2023-04-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,240.19661,ACTUAL,4
2023-04-01,2,0,2023-04-01T08:00:00-00:00,2023-04-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,221.06098,ACTUAL,4
2023-04-01,1,0,2023-04-01T07:00:00-00:00,2023-04-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,502.31804,ACTUAL,4
2023-04-01,24,0,2023-04-02T06:00:00-00:00,2023-04-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2639.25677,ACTUAL,4
2023-04-01,23,0,2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2866.05571,ACTUAL,4
2023-04-01,22,0,2023-04-02T04:00:00-00:00,2023-04-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2807.30878,ACTUAL,4
2023-04-01,21,0,2023-04-02T03:00:00-00:00,2023-04-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2856.35508,ACTUAL,4
2023-04-01,20,0,2023-04-02T02:00:00-00:00,2023-04-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2777.67596,ACTUAL,4
