OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1444.67304,ACTUAL,1
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1498.59832,ACTUAL,1
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1429.52378,ACTUAL,1
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,298.27368,ACTUAL,1
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1484.21018,ACTUAL,1
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.87759,ACTUAL,1
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1399.12857,ACTUAL,1
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1168.05934,ACTUAL,1
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1262.20518,ACTUAL,1
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9.61775,ACTUAL,1
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,503.57174,ACTUAL,1
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,773.54135,ACTUAL,1
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,11.9643,ACTUAL,1
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9.35042,ACTUAL,1
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.92902,ACTUAL,1
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1447.59192,ACTUAL,1
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.9622,ACTUAL,1
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8.49641,ACTUAL,1
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.98195,ACTUAL,1
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1021.4214,ACTUAL,1
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.98828,ACTUAL,1
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,25.71023,ACTUAL,1
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.91331,ACTUAL,1
2023-09-01,1,0,2023-09-01T07:00:00-00:00,2023-09-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.88108,ACTUAL,1
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,653.88138,ACTUAL,2
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,666.44374,ACTUAL,2
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,670.59827,ACTUAL,2
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,746.12871,ACTUAL,2
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,736.88163,ACTUAL,2
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,772.25407,ACTUAL,2
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,698.26259,ACTUAL,2
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,695.7726,ACTUAL,2
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,664.2388,ACTUAL,2
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,683.71492,ACTUAL,2
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,660.37531,ACTUAL,2
2023-09-01,1,0,2023-09-01T07:00:00-00:00,2023-09-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,673.61181,ACTUAL,2
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,447.96865,ACTUAL,2
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,452.88278,ACTUAL,2
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,598.66634,ACTUAL,2
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,629.2244,ACTUAL,2
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,633.53058,ACTUAL,2
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,673.87287,ACTUAL,2
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,717.32992,ACTUAL,2
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,743.49704,ACTUAL,2
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,674.60848,ACTUAL,2
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,705.30108,ACTUAL,2
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,671.41742,ACTUAL,2
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,665.161,ACTUAL,2
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6938.64491,ACTUAL,3
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4211.49577,ACTUAL,3
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7474.69949,ACTUAL,3
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,548.08558,ACTUAL,3
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7527.21286,ACTUAL,3
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,22.32069,ACTUAL,3
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6276.00472,ACTUAL,3
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3547.00718,ACTUAL,3
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4801.04854,ACTUAL,3
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,28.12674,ACTUAL,3
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1931.0302,ACTUAL,3
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1963.63696,ACTUAL,3
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,87.0645,ACTUAL,3
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,28.0117,ACTUAL,3
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.44261,ACTUAL,3
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4896.01054,ACTUAL,3
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.56226,ACTUAL,3
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,26.89651,ACTUAL,3
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.46316,ACTUAL,3
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2759.02634,ACTUAL,3
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.56236,ACTUAL,3
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,37.28209,ACTUAL,3
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.58814,ACTUAL,3
2023-09-01,1,0,2023-09-01T07:00:00-00:00,2023-09-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.68796,ACTUAL,3
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1071.64841,ACTUAL,4
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,872.13601,ACTUAL,4
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,710.47028,ACTUAL,4
