INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,0,2024-08-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1983,ACTUAL,1
2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,0,2024-08-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1803,ACTUAL,1
2024-08-01T13:00:00-00:00,2024-08-01T14:00:00-00:00,0,2024-08-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1114,ACTUAL,1
2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,0,2024-08-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1880,ACTUAL,1
2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,0,2024-08-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1024,ACTUAL,1
2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,0,2024-08-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,967,ACTUAL,1
2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,0,2024-08-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,950,ACTUAL,1
2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,0,2024-08-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1348,ACTUAL,1
2024-08-02T03:00:00-00:00,2024-08-02T04:00:00-00:00,0,2024-08-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1799,ACTUAL,1
2024-08-02T05:00:00-00:00,2024-08-02T06:00:00-00:00,0,2024-08-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1508,ACTUAL,1
