INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,0,2023-09-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,911,ACTUAL,1
2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,0,2023-09-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1118,ACTUAL,1
2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,0,2023-09-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1093,ACTUAL,1
2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,0,2023-09-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,916,ACTUAL,1
2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,0,2023-09-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,836,ACTUAL,1
2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,0,2023-09-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1276,ACTUAL,1
2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,0,2023-09-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1233,ACTUAL,1
2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,0,2023-09-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,995,ACTUAL,1
2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,0,2023-09-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1245,ACTUAL,1
2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,0,2023-09-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1273,ACTUAL,1
2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,0,2023-09-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1163,ACTUAL,1
2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,0,2023-09-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,996,ACTUAL,1
2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,0,2023-09-01,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,798,ACTUAL,1
2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,0,2023-09-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,815,ACTUAL,1
2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,0,2023-09-01,20,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1200,ACTUAL,1
2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,0,2023-09-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1187,ACTUAL,1
2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,0,2023-09-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,800,ACTUAL,1
2023-09-01T07:00:00-00:00,2023-09-01T08:00:00-00:00,0,2023-09-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,838,ACTUAL,1
2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,0,2023-09-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1081,ACTUAL,1
2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,0,2023-09-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1159,ACTUAL,1
