INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-03-01T21:00:00-00:00,2023-03-01T22:00:00-00:00,0,2023-03-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1474,ACTUAL,1
2023-03-01T14:00:00-00:00,2023-03-01T15:00:00-00:00,0,2023-03-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1683,ACTUAL,1
2023-03-02T06:00:00-00:00,2023-03-02T07:00:00-00:00,0,2023-03-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1347,ACTUAL,1
2023-03-01T22:00:00-00:00,2023-03-01T23:00:00-00:00,0,2023-03-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1458,ACTUAL,1
2023-03-01T12:00:00-00:00,2023-03-01T13:00:00-00:00,0,2023-03-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1403,ACTUAL,1
2023-03-01T11:00:00-00:00,2023-03-01T12:00:00-00:00,0,2023-03-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1321,ACTUAL,1
2023-03-01T09:00:00-00:00,2023-03-01T10:00:00-00:00,0,2023-03-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1272,ACTUAL,1
2023-03-01T08:00:00-00:00,2023-03-01T09:00:00-00:00,0,2023-03-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1276,ACTUAL,1
2023-03-02T05:00:00-00:00,2023-03-02T06:00:00-00:00,0,2023-03-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1438,ACTUAL,1
2023-03-02T07:00:00-00:00,2023-03-02T08:00:00-00:00,0,2023-03-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1282,ACTUAL,1
2023-03-02T04:00:00-00:00,2023-03-02T05:00:00-00:00,0,2023-03-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1523,ACTUAL,1
2023-03-02T03:00:00-00:00,2023-03-02T04:00:00-00:00,0,2023-03-01,20,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1574,ACTUAL,1
2023-03-02T00:00:00-00:00,2023-03-02T01:00:00-00:00,0,2023-03-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1517,ACTUAL,1
2023-03-01T13:00:00-00:00,2023-03-01T14:00:00-00:00,0,2023-03-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1544,ACTUAL,1
2023-03-01T15:00:00-00:00,2023-03-01T16:00:00-00:00,0,2023-03-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1737,ACTUAL,1
2023-03-02T02:00:00-00:00,2023-03-02T03:00:00-00:00,0,2023-03-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1603,ACTUAL,1
2023-03-02T01:00:00-00:00,2023-03-02T02:00:00-00:00,0,2023-03-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1581,ACTUAL,1
2023-03-01T23:00:00-00:00,2023-03-02T00:00:00-00:00,0,2023-03-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1468,ACTUAL,1
2023-03-01T19:00:00-00:00,2023-03-01T20:00:00-00:00,0,2023-03-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1552,ACTUAL,1
2023-03-01T18:00:00-00:00,2023-03-01T19:00:00-00:00,0,2023-03-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1604,ACTUAL,1
2023-03-01T17:00:00-00:00,2023-03-01T18:00:00-00:00,0,2023-03-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1657,ACTUAL,1
2023-03-01T16:00:00-00:00,2023-03-01T17:00:00-00:00,0,2023-03-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1707,ACTUAL,1
2023-03-01T20:00:00-00:00,2023-03-01T21:00:00-00:00,0,2023-03-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1507,ACTUAL,1
2023-03-01T10:00:00-00:00,2023-03-01T11:00:00-00:00,0,2023-03-01,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1284,ACTUAL,1
2023-03-01T20:00:00-00:00,2023-03-01T21:00:00-00:00,0,2023-03-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3312,ACTUAL,2
