INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-04-01T10:00:00-00:00,2024-04-01T11:00:00-00:00,0,2024-04-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,958,ACTUAL,1
2024-04-01T14:00:00-00:00,2024-04-01T15:00:00-00:00,0,2024-04-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1340,ACTUAL,1
2024-04-01T16:00:00-00:00,2024-04-01T17:00:00-00:00,0,2024-04-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1284,ACTUAL,1
2024-04-01T20:00:00-00:00,2024-04-01T21:00:00-00:00,0,2024-04-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1150,ACTUAL,1
2024-04-01T15:00:00-00:00,2024-04-01T16:00:00-00:00,0,2024-04-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1328,ACTUAL,1
2024-04-01T17:00:00-00:00,2024-04-01T18:00:00-00:00,0,2024-04-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1246,ACTUAL,1
2024-04-01T18:00:00-00:00,2024-04-01T19:00:00-00:00,0,2024-04-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1215,ACTUAL,1
2024-04-01T22:00:00-00:00,2024-04-01T23:00:00-00:00,0,2024-04-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1104,ACTUAL,1
2024-04-02T04:00:00-00:00,2024-04-02T05:00:00-00:00,0,2024-04-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1105,ACTUAL,1
2024-04-02T01:00:00-00:00,2024-04-02T02:00:00-00:00,0,2024-04-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1138,ACTUAL,1
