INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,0,2024-02-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1074,ACTUAL,1
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,0,2024-02-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1203,ACTUAL,1
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,0,2024-02-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1430,ACTUAL,1
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,0,2024-02-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1378,ACTUAL,1
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,0,2024-02-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1084,ACTUAL,1
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,0,2024-02-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1475,ACTUAL,1
2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,0,2024-02-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1240,ACTUAL,1
2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,0,2024-02-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1470,ACTUAL,1
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,0,2024-02-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1465,ACTUAL,1
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,0,2024-02-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1108,ACTUAL,1
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,0,2024-02-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1129,ACTUAL,1
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,0,2024-02-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1385,ACTUAL,1
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,0,2024-02-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1362,ACTUAL,1
