INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-10-01T20:00:00-00:00,2024-10-01T21:00:00-00:00,0,2024-10-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1143,ACTUAL,1
2024-10-01T12:00:00-00:00,2024-10-01T13:00:00-00:00,0,2024-10-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1015,ACTUAL,1
2024-10-02T00:00:00-00:00,2024-10-02T01:00:00-00:00,0,2024-10-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1171,ACTUAL,1
2024-10-02T04:00:00-00:00,2024-10-02T05:00:00-00:00,0,2024-10-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1065,ACTUAL,1
2024-10-01T22:00:00-00:00,2024-10-01T23:00:00-00:00,0,2024-10-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1138,ACTUAL,1
2024-10-01T11:00:00-00:00,2024-10-01T12:00:00-00:00,0,2024-10-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,905,ACTUAL,1
2024-10-02T06:00:00-00:00,2024-10-02T07:00:00-00:00,0,2024-10-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,899,ACTUAL,1
2024-10-02T05:00:00-00:00,2024-10-02T06:00:00-00:00,0,2024-10-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,972,ACTUAL,1
2024-10-01T23:00:00-00:00,2024-10-02T00:00:00-00:00,0,2024-10-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1149,ACTUAL,1
2024-10-01T15:00:00-00:00,2024-10-01T16:00:00-00:00,0,2024-10-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1231,ACTUAL,1
