INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-02-01T14:00:00-00:00,2023-02-01T15:00:00-00:00,0,2023-02-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1698,ACTUAL,1
2023-02-02T04:00:00-00:00,2023-02-02T05:00:00-00:00,0,2023-02-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1600,ACTUAL,1
2023-02-01T12:00:00-00:00,2023-02-01T13:00:00-00:00,0,2023-02-01,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1441,ACTUAL,1
2023-02-01T15:00:00-00:00,2023-02-01T16:00:00-00:00,0,2023-02-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1754,ACTUAL,1
2023-02-01T10:00:00-00:00,2023-02-01T11:00:00-00:00,0,2023-02-01,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1354,ACTUAL,1
2023-02-01T08:00:00-00:00,2023-02-01T09:00:00-00:00,0,2023-02-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1375,ACTUAL,1
2023-02-02T07:00:00-00:00,2023-02-02T08:00:00-00:00,0,2023-02-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1372,ACTUAL,1
2023-02-02T05:00:00-00:00,2023-02-02T06:00:00-00:00,0,2023-02-01,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1517,ACTUAL,1
2023-02-01T19:00:00-00:00,2023-02-01T20:00:00-00:00,0,2023-02-01,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1667,ACTUAL,1
2023-02-01T16:00:00-00:00,2023-02-01T17:00:00-00:00,0,2023-02-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1745,ACTUAL,1
2023-02-01T13:00:00-00:00,2023-02-01T14:00:00-00:00,0,2023-02-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1565,ACTUAL,1
2023-02-02T02:00:00-00:00,2023-02-02T03:00:00-00:00,0,2023-02-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1699,ACTUAL,1
2023-02-01T11:00:00-00:00,2023-02-01T12:00:00-00:00,0,2023-02-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1375,ACTUAL,1
2023-02-01T23:00:00-00:00,2023-02-02T00:00:00-00:00,0,2023-02-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1588,ACTUAL,1
2023-02-01T22:00:00-00:00,2023-02-01T23:00:00-00:00,0,2023-02-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1584,ACTUAL,1
2023-02-02T00:00:00-00:00,2023-02-02T01:00:00-00:00,0,2023-02-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1641,ACTUAL,1
2023-02-01T09:00:00-00:00,2023-02-01T10:00:00-00:00,0,2023-02-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1360,ACTUAL,1
2023-02-01T17:00:00-00:00,2023-02-01T18:00:00-00:00,0,2023-02-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1723,ACTUAL,1
2023-02-02T03:00:00-00:00,2023-02-02T04:00:00-00:00,0,2023-02-01,20,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1659,ACTUAL,1
2023-02-02T01:00:00-00:00,2023-02-02T02:00:00-00:00,0,2023-02-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1709,ACTUAL,1
2023-02-01T21:00:00-00:00,2023-02-01T22:00:00-00:00,0,2023-02-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1605,ACTUAL,1
2023-02-01T20:00:00-00:00,2023-02-01T21:00:00-00:00,0,2023-02-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1635,ACTUAL,1
2023-02-01T18:00:00-00:00,2023-02-01T19:00:00-00:00,0,2023-02-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1695,ACTUAL,1
2023-02-02T06:00:00-00:00,2023-02-02T07:00:00-00:00,0,2023-02-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1432,ACTUAL,1
2023-02-01T22:00:00-00:00,2023-02-01T23:00:00-00:00,0,2023-02-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2469,ACTUAL,2
2023-02-01T18:00:00-00:00,2023-02-01T19:00:00-00:00,0,2023-02-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2591,ACTUAL,2
2023-02-02T07:00:00-00:00,2023-02-02T08:00:00-00:00,0,2023-02-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3028,ACTUAL,2
2023-02-02T03:00:00-00:00,2023-02-02T04:00:00-00:00,0,2023-02-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3465,ACTUAL,2
2023-02-02T02:00:00-00:00,2023-02-02T03:00:00-00:00,0,2023-02-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3474,ACTUAL,2
2023-02-02T01:00:00-00:00,2023-02-02T02:00:00-00:00,0,2023-02-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3419,ACTUAL,2
2023-02-01T21:00:00-00:00,2023-02-01T22:00:00-00:00,0,2023-02-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2366,ACTUAL,2
2023-02-01T20:00:00-00:00,2023-02-01T21:00:00-00:00,0,2023-02-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2349,ACTUAL,2
2023-02-01T19:00:00-00:00,2023-02-01T20:00:00-00:00,0,2023-02-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2420,ACTUAL,2
2023-02-01T17:00:00-00:00,2023-02-01T18:00:00-00:00,0,2023-02-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2862,ACTUAL,2
2023-02-01T23:00:00-00:00,2023-02-02T00:00:00-00:00,0,2023-02-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2766,ACTUAL,2
2023-02-01T16:00:00-00:00,2023-02-01T17:00:00-00:00,0,2023-02-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3234,ACTUAL,2
2023-02-01T15:00:00-00:00,2023-02-01T16:00:00-00:00,0,2023-02-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3652,ACTUAL,2
2023-02-01T13:00:00-00:00,2023-02-01T14:00:00-00:00,0,2023-02-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3941,ACTUAL,2
2023-02-01T11:00:00-00:00,2023-02-01T12:00:00-00:00,0,2023-02-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3290,ACTUAL,2
2023-02-02T06:00:00-00:00,2023-02-02T07:00:00-00:00,0,2023-02-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3080,ACTUAL,2
2023-02-02T00:00:00-00:00,2023-02-02T01:00:00-00:00,0,2023-02-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3144,ACTUAL,2
2023-02-01T10:00:00-00:00,2023-02-01T11:00:00-00:00,0,2023-02-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3106,ACTUAL,2
2023-02-01T09:00:00-00:00,2023-02-01T10:00:00-00:00,0,2023-02-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3030,ACTUAL,2
2023-02-01T08:00:00-00:00,2023-02-01T09:00:00-00:00,0,2023-02-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3009,ACTUAL,2
2023-02-02T04:00:00-00:00,2023-02-02T05:00:00-00:00,0,2023-02-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3373,ACTUAL,2
2023-02-01T12:00:00-00:00,2023-02-01T13:00:00-00:00,0,2023-02-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3610,ACTUAL,2
2023-02-02T05:00:00-00:00,2023-02-02T06:00:00-00:00,0,2023-02-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3206,ACTUAL,2
2023-02-01T14:00:00-00:00,2023-02-01T15:00:00-00:00,0,2023-02-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4009,ACTUAL,2
2023-02-02T02:00:00-00:00,2023-02-02T03:00:00-00:00,0,2023-02-01,19,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2110,ACTUAL,3
2023-02-01T19:00:00-00:00,2023-02-01T20:00:00-00:00,0,2023-02-01,12,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1831,ACTUAL,3
2023-02-01T23:00:00-00:00,2023-02-02T00:00:00-00:00,0,2023-02-01,16,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1984,ACTUAL,3
2023-02-01T09:00:00-00:00,2023-02-01T10:00:00-00:00,0,2023-02-01,2,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1692,ACTUAL,3
2023-02-01T08:00:00-00:00,2023-02-01T09:00:00-00:00,0,2023-02-01,1,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1692,ACTUAL,3
2023-02-01T11:00:00-00:00,2023-02-01T12:00:00-00:00,0,2023-02-01,4,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1815,ACTUAL,3
