INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,0,2024-11-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,975,ACTUAL,1
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,0,2024-11-01,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1010,ACTUAL,1
2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,0,2024-11-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1107,ACTUAL,1
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,0,2024-11-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1339,ACTUAL,1
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,0,2024-11-01,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1290,ACTUAL,1
2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,0,2024-11-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1010,ACTUAL,1
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,0,2024-11-01,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1342,ACTUAL,1
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,0,2024-11-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1280,ACTUAL,1
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,0,2024-11-01,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1219,ACTUAL,1
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,0,2024-11-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1232,ACTUAL,1
