INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-09-01T08:00:00-00:00,2024-09-01T09:00:00-00:00,0,2024-09-01,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,911,ACTUAL,1
2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,0,2024-09-01,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,875,ACTUAL,1
2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,0,2024-09-01,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,935,ACTUAL,1
2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,0,2024-09-01,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1321,ACTUAL,1
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,0,2024-09-01,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1583,ACTUAL,1
2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,0,2024-09-01,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,864,ACTUAL,1
2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,0,2024-09-01,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1013,ACTUAL,1
2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,0,2024-09-01,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1082,ACTUAL,1
2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,0,2024-09-01,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1417,ACTUAL,1
2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,0,2024-09-01,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1505,ACTUAL,1
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,0,2024-09-01,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1057,ACTUAL,1
2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,0,2024-09-01,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,882,ACTUAL,1
2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,0,2024-09-01,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1667,ACTUAL,1
2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,0,2024-09-01,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1618,ACTUAL,1
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,0,2024-09-01,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1172,ACTUAL,1
2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,0,2024-09-01,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,854,ACTUAL,1
