INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,2024-11-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.99485,1
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,2024-11-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.80734,1
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,2024-11-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,9.53799,1
2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,2024-11-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,8.8639,1
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,2024-11-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.25494,1
2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,2024-11-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.06923,1
2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,2024-11-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.80488,1
2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,2024-11-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,8.63555,1
2024-11-01T19:00:00-00:00,2024-11-01T20:00:00-00:00,2024-11-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,8.27851,1
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,2024-11-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.25957,1
2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,2024-11-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,10.09811,1
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,2024-11-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,6.25211,1
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,2024-11-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.36057,1
2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,2024-11-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.74712,1
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,2024-11-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,7.83147,1
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,2024-11-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.06071,1
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,2024-11-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.50974,1
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,2024-11-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.54284,1
2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,2024-11-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.64328,1
2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,2024-11-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.44457,1
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,2024-11-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.62381,1
2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,2024-11-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.11345,1
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,2024-11-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.71331,1
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,2024-11-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.7116,1
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,2024-11-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.42722,2
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,2024-11-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,2024-11-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,2024-11-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-14.95686,2
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,2024-11-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.36512,2
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,2024-11-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
