INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2023-02-01T12:00:00-00:00,2023-02-01T13:00:00-00:00,2023-02-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,112.59627,1
2023-02-01T18:00:00-00:00,2023-02-01T19:00:00-00:00,2023-02-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.65699,1
2023-02-02T04:00:00-00:00,2023-02-02T05:00:00-00:00,2023-02-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,121.19823,1
2023-02-01T08:00:00-00:00,2023-02-01T09:00:00-00:00,2023-02-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,111.40333,1
2023-02-02T06:00:00-00:00,2023-02-02T07:00:00-00:00,2023-02-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,110.55785,1
2023-02-02T01:00:00-00:00,2023-02-02T02:00:00-00:00,2023-02-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,140.33884,1
2023-02-01T11:00:00-00:00,2023-02-01T12:00:00-00:00,2023-02-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,107.68688,1
2023-02-01T17:00:00-00:00,2023-02-01T18:00:00-00:00,2023-02-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.92206,1
2023-02-02T07:00:00-00:00,2023-02-02T08:00:00-00:00,2023-02-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,107.72204,1
2023-02-01T19:00:00-00:00,2023-02-01T20:00:00-00:00,2023-02-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.68664,1
2023-02-01T23:00:00-00:00,2023-02-02T00:00:00-00:00,2023-02-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,83.47126,1
