INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-06-01T07:00:00-00:00,2024-06-01T08:00:00-00:00,2024-06-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.7056,1
2024-06-02T00:00:00-00:00,2024-06-02T01:00:00-00:00,2024-06-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-14.87544,1
2024-06-01T21:00:00-00:00,2024-06-01T22:00:00-00:00,2024-06-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.95983,1
2024-06-01T22:00:00-00:00,2024-06-01T23:00:00-00:00,2024-06-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.09467,1
2024-06-02T01:00:00-00:00,2024-06-02T02:00:00-00:00,2024-06-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,12.91485,1
2024-06-02T04:00:00-00:00,2024-06-02T05:00:00-00:00,2024-06-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.73585,1
2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,2024-06-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-2.9097,1
2024-06-01T17:00:00-00:00,2024-06-01T18:00:00-00:00,2024-06-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.13171,1
2024-06-01T19:00:00-00:00,2024-06-01T20:00:00-00:00,2024-06-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-26.41734,1
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,2024-06-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.10431,1
2024-06-01T16:00:00-00:00,2024-06-01T17:00:00-00:00,2024-06-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.2529,1
2024-06-01T23:00:00-00:00,2024-06-02T00:00:00-00:00,2024-06-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-27.56964,1
2024-06-02T02:00:00-00:00,2024-06-02T03:00:00-00:00,2024-06-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.39852,1
2024-06-02T03:00:00-00:00,2024-06-02T04:00:00-00:00,2024-06-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.75003,1
2024-06-01T09:00:00-00:00,2024-06-01T10:00:00-00:00,2024-06-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.30595,1
2024-06-02T05:00:00-00:00,2024-06-02T06:00:00-00:00,2024-06-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.25078,1
2024-06-01T12:00:00-00:00,2024-06-01T13:00:00-00:00,2024-06-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.10796,1
2024-06-01T15:00:00-00:00,2024-06-01T16:00:00-00:00,2024-06-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-17.28927,1
2024-06-01T08:00:00-00:00,2024-06-01T09:00:00-00:00,2024-06-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.27785,1
2024-06-02T06:00:00-00:00,2024-06-02T07:00:00-00:00,2024-06-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.37557,1
2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,2024-06-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.79295,1
2024-06-01T18:00:00-00:00,2024-06-01T19:00:00-00:00,2024-06-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.83831,1
2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,2024-06-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-27.06356,1
2024-06-01T10:00:00-00:00,2024-06-01T11:00:00-00:00,2024-06-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.60253,1
2024-06-02T01:00:00-00:00,2024-06-02T02:00:00-00:00,2024-06-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.65356,2
2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,2024-06-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.49015,2
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,2024-06-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-06-02T05:00:00-00:00,2024-06-02T06:00:00-00:00,2024-06-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
