INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,2024-02-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.33707,1
2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,2024-02-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.87492,1
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,2024-02-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.8795,1
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,2024-02-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.74049,1
2024-02-01T15:00:00-00:00,2024-02-01T16:00:00-00:00,2024-02-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.95074,1
2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,2024-02-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.01934,1
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,2024-02-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.55183,1
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,2024-02-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.46514,1
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,2024-02-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.89017,1
2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,2024-02-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.77483,1
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,2024-02-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.59244,1
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,2024-02-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.72886,1
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,2024-02-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.79739,1
2024-02-01T19:00:00-00:00,2024-02-01T20:00:00-00:00,2024-02-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.86,1
2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,2024-02-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.97332,1
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,2024-02-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.94513,1
2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,2024-02-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.76513,1
2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,2024-02-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.15993,1
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,2024-02-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.8643,1
2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,2024-02-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.2211,1
2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,2024-02-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.70426,1
2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,2024-02-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.22043,1
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,2024-02-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.88514,1
2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,2024-02-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.98429,1
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,2024-02-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.27304,2
2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,2024-02-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,2024-02-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,2024-02-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.5668,2
2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,2024-02-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,2024-02-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.39471,2
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,2024-02-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,2024-02-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T19:00:00-00:00,2024-02-01T20:00:00-00:00,2024-02-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.85885,2
2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,2024-02-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.55759,2
2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,2024-02-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,2024-02-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.50892,2
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,2024-02-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.15044,2
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,2024-02-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,2024-02-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,2024-02-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,2024-02-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.35299,2
2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,2024-02-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.97153,2
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,2024-02-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.0468,2
2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,2024-02-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T15:00:00-00:00,2024-02-01T16:00:00-00:00,2024-02-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.27696,2
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,2024-02-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,2024-02-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.81821,2
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,2024-02-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2024-02-01T19:00:00-00:00,2024-02-01T20:00:00-00:00,2024-02-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,48.05428,3
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,2024-02-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.64009,3
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,2024-02-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.44936,3
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,2024-02-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.82227,3
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,2024-02-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,60.72647,3
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,2024-02-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,47.1107,3
2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,2024-02-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,55.02109,3
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,2024-02-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.49789,3
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,2024-02-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.64824,3
2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,2024-02-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.64344,3
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,2024-02-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,56.50676,3
