INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-05-01T08:00:00-00:00,2024-05-01T09:00:00-00:00,2024-05-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.66182,1
2024-05-02T01:00:00-00:00,2024-05-02T02:00:00-00:00,2024-05-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.29901,1
2024-05-01T16:00:00-00:00,2024-05-01T17:00:00-00:00,2024-05-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-25.67006,1
2024-05-01T17:00:00-00:00,2024-05-01T18:00:00-00:00,2024-05-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-30.28783,1
2024-05-01T19:00:00-00:00,2024-05-01T20:00:00-00:00,2024-05-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-31.01803,1
2024-05-01T20:00:00-00:00,2024-05-01T21:00:00-00:00,2024-05-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-26.5487,1
2024-05-01T21:00:00-00:00,2024-05-01T22:00:00-00:00,2024-05-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-30.06085,1
2024-05-01T23:00:00-00:00,2024-05-02T00:00:00-00:00,2024-05-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-19.02318,1
2024-05-02T02:00:00-00:00,2024-05-02T03:00:00-00:00,2024-05-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.79246,1
2024-05-01T12:00:00-00:00,2024-05-01T13:00:00-00:00,2024-05-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.43274,1
2024-05-01T18:00:00-00:00,2024-05-01T19:00:00-00:00,2024-05-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-26.98984,1
2024-05-01T11:00:00-00:00,2024-05-01T12:00:00-00:00,2024-05-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.64948,1
2024-05-02T04:00:00-00:00,2024-05-02T05:00:00-00:00,2024-05-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.62307,1
